"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","@SeoulSausage That's what we do ������",FALSE,0,"SeoulSausage",2017-10-25 02:03:36,FALSE,"922827704881127431","923007103698026496","160842774","<a href=""https://manager.agorapulse.com"" rel=""nofollow"">AgoraPulse Manager</a>","tsingtao",0,FALSE,FALSE,NA,NA
"2","@ladybasco @SeoulSausage Sounds like a deal ������",FALSE,0,"ladybasco",2017-10-24 02:00:21,FALSE,"922476172881027072","922643896609460224","28417618","<a href=""https://manager.agorapulse.com"" rel=""nofollow"">AgoraPulse Manager</a>","tsingtao",0,FALSE,FALSE,NA,NA
"3","Hong Kong, are you ready to #GoDareYourself? 

Keep your eyes peeled for our fantastic new contest launching worldw… https://t.co/D8LoDiT69e",FALSE,3,NA,2017-10-24 01:31:54,TRUE,NA,"922636738928951296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tsingtao",0,FALSE,FALSE,NA,NA
"4","@lindotski Big love straight back at you! ������",FALSE,0,"lindotski",2017-10-23 02:17:19,FALSE,"921686793115897856","922285780113948672","2911589925","<a href=""https://manager.agorapulse.com"" rel=""nofollow"">AgoraPulse Manager</a>","tsingtao",0,FALSE,FALSE,NA,NA
"5","@jrsp20 @DonnieDoesWorld @Spencer_Brooks It sure does!",FALSE,1,"jrsp20",2017-10-23 02:16:41,FALSE,"921817308158242816","922285619904163847","405852079","<a href=""https://manager.agorapulse.com"" rel=""nofollow"">AgoraPulse Manager</a>","tsingtao",0,FALSE,FALSE,NA,NA
"6","Sometimes you have to ride out the storm to finally see the light. #TheRightMove https://t.co/sjmGjF3NbB",FALSE,20,NA,2017-10-20 04:02:51,FALSE,NA,"921225172308213760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tsingtao",4,FALSE,FALSE,NA,NA
"7","@michudaura A good movie and a Tsingtao, the best way to be :)",FALSE,2,"michudaura",2017-10-19 01:44:56,FALSE,"920127053130645504","920828077940277248","127050073","<a href=""https://manager.agorapulse.com"" rel=""nofollow"">AgoraPulse Manager</a>","tsingtao",0,FALSE,FALSE,NA,NA
"8","@drewurl @engelauren Cheers to you Yung ������",FALSE,0,"drewurl",2017-10-18 02:30:52,FALSE,"918679523863928833","920477250688036864","434025600","<a href=""https://manager.agorapulse.com"" rel=""nofollow"">AgoraPulse Manager</a>","tsingtao",0,FALSE,FALSE,NA,NA
"9","@whwy24 Glad to be of service Wang ☺️",FALSE,0,"whwy24",2017-10-18 02:27:30,FALSE,"920149103589318656","920476401043755008","1131550550","<a href=""https://manager.agorapulse.com"" rel=""nofollow"">AgoraPulse Manager</a>","tsingtao",0,FALSE,FALSE,NA,NA
"10","That refreshing Tsingtao taste is universal!
 
But how do you say cheers in your language? https://t.co/vTTlKrrlqB",FALSE,8,NA,2017-10-18 02:12:35,FALSE,NA,"920472648982790144",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",1,FALSE,FALSE,NA,NA
"11","Where are we most likely to find you sippin' on a Tsingtao?",FALSE,50,NA,2017-10-17 02:06:19,FALSE,NA,"920108682288939008",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",5,FALSE,FALSE,NA,NA
"12","Showing off your choice of beer for all to see? Definitely #TheRightMove! :P https://t.co/9yD5FSBe5o",FALSE,4,NA,2017-10-13 10:04:18,FALSE,NA,"918779422131462144",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA
"13","Time for friends, time for Tsingtao!  #TheRightMove https://t.co/xMUr5f8Pxr",FALSE,1,NA,2017-10-11 01:40:25,FALSE,NA,"917927837335564288",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",1,FALSE,FALSE,NA,NA
"14","@BJS_Official If only... cheers Barry ������",FALSE,1,"BJS_Official",2017-10-11 01:29:13,FALSE,"917639720397627392","917925018843189248","406111421","<a href=""https://manager.agorapulse.com"" rel=""nofollow"">AgoraPulse Manager</a>","tsingtao",0,FALSE,FALSE,NA,NA
"15","@rubesann Woooaaa ������������!!!!",FALSE,1,"rubesann",2017-10-10 01:07:07,FALSE,"915422044098928640","917557071498932225","277537626","<a href=""https://manager.agorapulse.com"" rel=""nofollow"">AgoraPulse Manager</a>","tsingtao",0,FALSE,FALSE,NA,NA
"16","@shanghaishaw @empitty @empitty knows ;)",FALSE,1,"shanghaishaw",2017-10-10 01:06:20,FALSE,"917373099632246784","917556870751162369","768995599","<a href=""https://manager.agorapulse.com"" rel=""nofollow"">AgoraPulse Manager</a>","tsingtao",0,FALSE,FALSE,NA,NA
"17","Ladies' night is always a blast with a box of Tsingtao on your arm! https://t.co/s58gShbM2g",FALSE,3,NA,2017-10-09 12:33:28,FALSE,NA,"917367407206834177",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA
"18","Tsingtao, bringing a smile to man and machine ;) https://t.co/662fWvcHKs",FALSE,13,NA,2017-10-06 13:02:43,FALSE,NA,"916287606492512261",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",2,FALSE,FALSE,NA,NA
"19","After every storm, the sun always shines. #TheRightMove https://t.co/VVnTJ38K6v",FALSE,8,NA,2017-10-05 03:30:40,FALSE,NA,"915781256666791937",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA
"20","Why not treat yourself to a bottle? Wishing you a happy Moon Festival from the Tsingtao team! https://t.co/Ljy82K8AXc",FALSE,15,NA,2017-10-04 03:26:59,FALSE,NA,"915417943093141504",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",6,FALSE,FALSE,NA,NA
"21","Though those summer days seem far away, let's bask in the memory of those beating rays! https://t.co/nFbGhdwaoZ",FALSE,3,NA,2017-10-02 04:41:32,FALSE,NA,"914711925832998912",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",2,FALSE,FALSE,NA,NA
"22","These are the times we will never forget. #TheRightMove https://t.co/y64VNds0CH",FALSE,4,NA,2017-09-30 06:52:56,FALSE,NA,"914020218212540416",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA
"23","The perfect partner when you're striking a pose! ;) https://t.co/CCKoX4jmEB",FALSE,2,NA,2017-09-28 11:30:01,FALSE,NA,"913365173779415040",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",1,FALSE,FALSE,NA,NA
"24","When you find yourself somewhere unfamiliar, a little time and a bottle of Tsingtao make all the difference!… https://t.co/XnbxFFmdu0",FALSE,3,NA,2017-09-28 02:10:56,TRUE,NA,"913224475323228160",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA
"25","Why not share your own incredible before-and-after? Tweet #TsingtaoBeforeAndAfter with your photo for the chance to… https://t.co/4BLAD7i8uq",FALSE,205,NA,2017-09-25 09:44:24,TRUE,NA,"912251429061935104",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",62,FALSE,FALSE,NA,NA
"26","@Lamu12283391 @denniegordon @jodilynn19 @Daemon_Black_ @Leorehayon Eh ouais ! ������",FALSE,0,"Lamu12283391",2017-09-25 02:46:22,FALSE,"912019601613115394","912146228183470080","897126316486643716","<a href=""https://manager.agorapulse.com"" rel=""nofollow"">AgoraPulse Manager</a>","tsingtao",0,FALSE,FALSE,NA,NA
"27","All good art is a product of inspiration! #Tsingtao https://t.co/2v6VoYt35a",FALSE,9,NA,2017-09-22 03:44:14,FALSE,NA,"911073628191518720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",5,FALSE,FALSE,NA,NA
"28","@Leorehayon Our pleasure, we couldn't have chosen a better face for our brand :)!",FALSE,2,"Leorehayon",2017-09-20 11:39:43,FALSE,"910176543342596096","910468511079763968","248964168","<a href=""https://manager.agorapulse.com"" rel=""nofollow"">AgoraPulse Manager</a>","tsingtao",0,FALSE,FALSE,NA,NA
"29","@denniegordon @jodilynn19 @Daemon_Black_ @Leorehayon Glad to hear that! We're very grateful to you &amp; your team. Do… https://t.co/15yHBVvgmv",FALSE,2,"denniegordon",2017-09-20 07:48:29,TRUE,"910139521022361600","910410318530068481","103453676","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",1,FALSE,FALSE,NA,NA
"30","When the opportunity arises, Tsingtao is always #TheRightMove. Let’s raise a bottle to @denniegordon @jodilynn19… https://t.co/47Q2zJgEfw",FALSE,681,NA,2017-09-19 11:28:41,TRUE,NA,"910103348291952640",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",202,FALSE,FALSE,NA,NA
"31","@jodilynn19 We'd love it if you would retweet or interact with us there!",FALSE,0,"jodilynn19",2017-09-18 08:51:03,FALSE,NA,"909701288656486400","74191706","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA
"32","@jodilynn19  Hi Jodi, thanks for all your hard work on our new brand film! We will @tag when we tweet the video tomorrow at 7.19am (EDT)",FALSE,0,"jodilynn19",2017-09-18 08:49:58,FALSE,NA,"909701015347138560","74191706","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA
"33","@Daemon_Black_ Hey Pepe, we'd like to thank you for all your hard work on our brand film. We will post tomorrow on TW and @tag you!",FALSE,0,"Daemon_Black_",2017-09-18 08:40:04,FALSE,NA,"909698524958224384","1021277706","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA
"34","@denniegordon Tomorrow we will be launching the fantastic new brand film you directed for us at Tsingtao! Please follow us here on Twitter.",FALSE,0,"denniegordon",2017-09-18 07:59:26,FALSE,NA,"909688301581361157","103453676","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA
"35","Watch the next big match with a refreshing Tsingtao! https://t.co/WOY9ot5yTm",FALSE,7,NA,2017-09-15 10:15:01,FALSE,NA,"908635258752401408",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",3,FALSE,FALSE,NA,NA
"36","It takes courage to move to a new city. In the new Tsingtao brand film, we see how much courage it takes.… https://t.co/sIJyGyR8I7",FALSE,2,NA,2017-09-13 02:45:51,TRUE,NA,"907797446444466176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tsingtao",0,FALSE,FALSE,NA,NA
"37","@Leorehayon We were so happy to work with you on this film, Leore. And we hear it's only a few more days until your birthday! ������",FALSE,1,"Leorehayon",2017-09-12 08:50:06,FALSE,"907443824078622720","907526724035911680","248964168","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA
"38","Unwind after tonight's shift with a #Tsingtao! https://t.co/BdVO0nrWsp",FALSE,9,NA,2017-09-11 02:22:52,FALSE,NA,"907066884142465024",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",3,FALSE,FALSE,NA,NA
"39","@BeerAdvocate I'm drinking Tsingtao!",FALSE,0,"BeerAdvocate",2017-09-08 09:08:27,FALSE,"905255878516916224","906081791601033217","15205798","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tsingtao",0,FALSE,FALSE,NA,NA
"40","Based on the storyboard images from the film production below, can you imagine what sort of adventure lies ahead?… https://t.co/qSiJPtEeQI",FALSE,3,NA,2017-09-08 09:08:24,TRUE,NA,"906081776459702272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tsingtao",2,FALSE,FALSE,NA,NA
"41","@Arulus75 Thanks for enjoying Tsingtao! Kippis! ������",FALSE,1,"Arulus75",2017-09-08 08:52:11,FALSE,"906064112731467776","906077695296995331","2571694795","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA
"42","@squampton Last I checked, we have more than 4 thousand followers. I think you're referring to the number of accounts we follow. ������",FALSE,0,"squampton",2017-09-06 07:55:40,FALSE,"905269485904347136","905338696706035712","14503919","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA
"43","#Throwback to the Tsingtao International Beer Festival! Exploring Qingdao, learning about brewing, and drinking ple… https://t.co/biMOtoPI8o",FALSE,9,NA,2017-09-06 02:23:40,TRUE,NA,"905255147407687680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tsingtao",5,FALSE,FALSE,NA,NA
"44","@theSteveCarton Because 5 = V !������",FALSE,0,"theSteveCarton",2017-09-04 03:45:38,FALSE,"904547849827954692","904551000270192641","314591019","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA
"45","@Alejand22397628 Qingdao, Chine",FALSE,0,"Alejand22397628",2017-09-04 03:25:29,FALSE,"884169246649049088","904545926089342976","824115654999449600","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA
"46","@Alfering @ALDIAustralia Enjoy!",FALSE,1,"Alfering",2017-09-04 02:35:26,FALSE,"904238179259056128","904533334339895297","314513646","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA
"47","Here are a few storyboard images from the soon-to-be-released Tsingtao brand film! #TheRightMove is coming soon. ������������️ https://t.co/4kpSBy5dCz",FALSE,3,NA,2017-09-04 02:31:50,FALSE,NA,"904532427091058690",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",2,FALSE,FALSE,NA,NA
"48","Notice anything different about me? Let us know what you think of Tsingtao's new, stylish design! https://t.co/5yKv5Bnzdv",FALSE,6,NA,2017-09-01 09:37:24,FALSE,NA,"903552359107706881",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",1,FALSE,FALSE,NA,NA
"49","@blooobby What am I lacking?",FALSE,0,"blooobby",2017-09-01 04:01:11,FALSE,"902760328987107328","903467748050612224","2397041785","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA
"50","@firsthippy @hatapota Because she drank all of its contents!",FALSE,2,"firsthippy",2017-09-01 02:29:14,FALSE,"903250768492363777","903444609161822208","20587127","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA
"51","@AC2099 Sorry, Alejandro, but the only American football team that Tsingtao would sponsor is the Shanghai Warriors",FALSE,1,"AC2099",2017-08-31 09:01:51,FALSE,"903174705947049984","903181024309346304","52413636","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA
"52","@simondoesthings If you’re referring to bagged beer, these bags have not gone into mass production and will remain… https://t.co/azIIJAQuva",FALSE,0,"simondoesthings",2017-08-31 08:10:08,TRUE,"902432347697577984","903168011699314688","508866003","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA
"53","Before filming a video, a storyboard must first be drawn. Check out this original storyboard drawing from our not-y… https://t.co/gv6sVseESF",FALSE,1,NA,2017-08-31 02:52:39,TRUE,NA,"903088113794244608",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",3,FALSE,FALSE,NA,NA
"54","Tsingtao is proud to announce that its brand new, elegant bottle design will be released today in Hong Kong! https://t.co/k1pjfOHyY8",FALSE,21,NA,2017-08-29 03:14:31,FALSE,NA,"902368839735795712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tsingtao",9,FALSE,FALSE,NA,NA
"55","The puzzle is solved, revealing the sleek design of the new Tsingtao bottle! More details coming soon about when an… https://t.co/WhlZqNcfmQ",FALSE,7,NA,2017-08-25 02:44:24,TRUE,NA,"900911710705299457",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",1,FALSE,FALSE,NA,NA
"56","As the puzzle is almost solved, the message becomes clear: #Tsingtao will soon have a totally new look! https://t.co/9AtKn4FIQT",FALSE,4,NA,2017-08-23 02:36:25,FALSE,NA,"900184923331477505",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",3,FALSE,FALSE,NA,NA
"57","@LesliesWineFood It's our little secret ������������",FALSE,1,"LesliesWineFood",2017-08-22 09:12:26,FALSE,"899901632456077312","899922199410233344","75075374","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA
"58","@Rossii97 How'd you find out? No mortal knows this...",FALSE,2,"Rossii97",2017-08-22 02:40:25,FALSE,"899223457170423809","899823544762224644","3138039016","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",1,FALSE,FALSE,NA,NA
"59","@scliquorlocker Where am I from?!",FALSE,0,"liquorlocker_CL",2017-08-22 02:36:27,FALSE,"899585302494236673","899822544835850241","856570546552803328","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA
"60","@Sussex07416 I'll give you a hint: it's China",FALSE,0,"scliquorstore",2017-08-22 02:35:48,FALSE,"899586671204745216","899822381031604225","897792540388188160","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA
"61","@LesliesWineFood Hope you enjoyed it, Leslie!",FALSE,1,"LesliesWineFood",2017-08-22 02:34:36,FALSE,"899591442586271744","899822079733714945","75075374","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA
"62","@MetalManiac1333 Oh, most assuredly! Some say it tastes even better flowing from the can, but that's all up to pers… https://t.co/WE61RxrSV3",FALSE,1,"MetalManiac1333",2017-08-22 02:13:16,TRUE,"898370615853408257","899816710512836608","1720660974","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA
"63","Are you ready for a whole new #Tsingtao? Stay tuned this week to see what big changes are coming... https://t.co/FTKrivIIxB",FALSE,3,NA,2017-08-21 02:30:12,FALSE,NA,"899458583632396289",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA
"64","Three's company with #Tsingtao! https://t.co/g9ofoX03FA",FALSE,10,NA,2017-08-18 02:25:20,FALSE,NA,"898370195571351552",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",4,FALSE,FALSE,NA,NA
"65","@ejverx There, there. You don't really mean that.",FALSE,1,"ejverx",2017-08-17 06:01:50,FALSE,"897710364896505857","898062294269140992","30538992","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA
"66","@AmbienceChaser @chrissyteigen Yeah, it does make for some pretty tasty sausages.",FALSE,0,"AmbienceChaser",2017-08-17 06:01:13,FALSE,"898008585359306752","898062136869621760","16454177","<a href=""https://manager.agorapulse.com"" rel=""nofollow"">AgoraPulse Manager</a>","tsingtao",0,FALSE,FALSE,NA,NA
"67","Living it up at the Tsingtao Beer Festival! These fans from around the world are having the ultimate #Tsingtao expe… https://t.co/DFODQhbk1B",FALSE,4,NA,2017-08-13 03:49:05,TRUE,NA,"896579333594038273",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",2,FALSE,FALSE,NA,NA
"68","Our Tsingtao fans enjoying Qingdao hospitality ������������ https://t.co/xhFTFlz1gY",FALSE,7,NA,2017-08-11 14:59:50,FALSE,NA,"896023357086326784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tsingtao",1,FALSE,FALSE,NA,NA
"69","@leighdickinson @KungFuSundae @MatthewBeige I'd say Tsingtao is worth trying. It's a refreshing, crisp lager. Just… https://t.co/i1xvjsYUrA",FALSE,0,"leighdickinson",2017-08-07 08:56:33,TRUE,"893196981094494209","894482383205875712","215724060","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA
"70","@softcoffin Hey we're glad you enjoy the smooth taste of Tsingtao!",FALSE,7,"softcoffin",2017-08-07 03:10:37,FALSE,"894386687786311680","894395327607734272","233370210","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",1,FALSE,FALSE,NA,NA
"71","Good company is even better with good beer! #Tsingtao https://t.co/2YWqz3UqSi",FALSE,2,NA,2017-08-07 03:03:41,FALSE,NA,"894393580059451396",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA
"72","@ChrisHoerz That's what I'm sayin!",FALSE,0,"ChrisHoerz",2017-08-07 02:22:55,FALSE,"893676013837631490","894383321517408257","343524678","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA
"73","@softcoffin Cool. ������",FALSE,0,"softcoffin",2017-08-07 02:21:32,FALSE,"894352012325908484","894382976041193473","233370210","<a href=""https://manager.agorapulse.com"" rel=""nofollow"">AgoraPulse Manager</a>","tsingtao",0,FALSE,FALSE,NA,NA
"74","@JoanieMetivier We just finished the #TsingtaoCenturyClub contest to select a few winners to come to this year's fe… https://t.co/WjMuY5d8rA",FALSE,0,"JoanieMetivier",2017-08-07 02:17:57,TRUE,"894176823361249281","894382074030960640","900823782","<a href=""https://manager.agorapulse.com"" rel=""nofollow"">AgoraPulse Manager</a>","tsingtao",0,FALSE,FALSE,NA,NA
"75","@heather_moni Welcome aboard, Heather!",FALSE,1,"heather_moni",2017-08-06 09:52:20,FALSE,"892971555977781253","894134032337846276","790679001761140736","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA
"76","@JoanieMetivier Will you be coming to this year's beer festival?",FALSE,0,"JoanieMetivier",2017-08-06 09:51:45,FALSE,"893909663179309056","894133888741654530","900823782","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA
"77","@JoanieMetivier Great photo Joanie!",FALSE,1,"JoanieMetivier",2017-08-06 09:51:24,FALSE,"893909663179309056","894133800338300928","900823782","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA
"78","Congratulations to Bryn from Australia! He's coming to this year's #Tsingtao International Beer Festival to experie… https://t.co/A18j5R0IRq",FALSE,4,NA,2017-08-06 09:46:37,TRUE,NA,"894132593007878144",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",1,FALSE,FALSE,NA,NA
"79","@str8edgesprint @JohnCena Sure hope he is",FALSE,0,"str8edgesprint",2017-08-02 08:01:18,FALSE,"892473082740428800","892656539558858752","589056998","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA
"80","@TrevorLaChapell @DonnieDoesWorld @fanta gets proper placement on your shirt real estate but we get relegated to ""B… https://t.co/vI0vFoATUz",FALSE,2,"TrevorLaChapell",2017-08-02 07:47:22,TRUE,"892557635341484032","892653032118173696","2375696423","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA
"81","The next winner of our #TsingtaoCenturyClub contest hails from Ecuador! Congratulations, Sandy! More winners will b… https://t.co/TPZt9MGT1S",FALSE,5,NA,2017-08-01 03:57:42,TRUE,NA,"892232845887889408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tsingtao",1,FALSE,FALSE,NA,NA
"82","Tsingtao is always ready for swimsuit season ������: @OMrHollywood https://t.co/o0AejVqSQf",FALSE,7,NA,2017-07-31 02:30:56,FALSE,NA,"891848622530101248",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",1,FALSE,FALSE,NA,NA
"83","@BrettBlackman @QuasarMedia_ @somehoodlum Welcome to the squad, Brett ������",FALSE,4,"BrettBlackman",2017-07-28 02:32:41,FALSE,"890459466512060416","890761901541543936","369705397","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA
"84","The look on your face when you clutch an ice-cold Tsingtao! https://t.co/R201GteBEh",FALSE,7,NA,2017-07-28 02:30:56,FALSE,NA,"890761461579915264",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",3,FALSE,FALSE,NA,NA
"85","Beat the heat this summer with #Tsingtao ������ Insta: @_juliettaaa_ https://t.co/ynYCQIG7zN",FALSE,5,NA,2017-07-26 02:33:25,FALSE,NA,"890037310787469312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",2,FALSE,FALSE,NA,NA
"86","@Tom_Gray_Boxing @brucelee Very nice photo",FALSE,1,"Tom_Gray_Boxing",2017-07-24 04:26:54,FALSE,"888137406276411395","889341093233307648","283581733","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA
"87","@AeroSavvy Welcome ������",FALSE,1,"AeroSavvy",2017-07-24 02:26:01,FALSE,"888609681836527616","889310673053798400","1922004823","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA
"88","@jellirollin But we're friends though so it's cool, right?",FALSE,0,"_jelenalee",2017-07-24 02:21:03,FALSE,"888677396165017600","889309422178058240","3221123246","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA
"89","@tongbaechu @tsengbao Nice ������",FALSE,0,"tongbaechu",2017-07-24 02:18:55,FALSE,"889105029566574592","889308887492567041","886231541717676032","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",1,FALSE,FALSE,NA,NA
"90","@Rudderless_Trav Really happy to see you trying Tsingtao, but actually it is imported from China ������������������",FALSE,1,"Rudderless_Trav",2017-07-24 02:15:04,FALSE,"889272048337420289","889307915571478528","1540650133","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",1,FALSE,FALSE,NA,NA
"91","Congratulations to Gina Winsky! Her amazing video for the #TsingtaoCenturyClub contest has won her a trip to the Ts… https://t.co/7apemOUANa",FALSE,8,NA,2017-07-24 01:57:08,TRUE,NA,"889303401657389056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tsingtao",1,FALSE,FALSE,NA,NA
